"year","month","day","order","country","session.ID","page.1..main.category.","page.2..clothing.model.","colour","location","model.photography","price","price.2","page"
2008,"July",14,13,"Poland",19150,"blouses","C9","grey","top right","en face",48,"yes",1
2008,"April",12,2,"Lithuania",3192,"trousers","A34","black","bottom right","en face",38,"no",2
2008,"June",25,1,"net(*.net)",16226,"trousers","A6","blue","top in the middle","en face",43,"no",1
2008,"April",2,33,"Poland",844,"sale","P70","grey","bottom right","profile",38,"yes",4
2008,"July",22,4,"com(*.com)",20612,"skirts","B13","red","bottom in the middle","profile",62,"yes",1
2008,"May",11,7,"Poland",8590,"sale","P1","blue","top left","en face",38,"yes",1
2008,"April",9,3,"Poland",2464,"blouses","C5","pink","top in the middle","en face",48,"yes",1
2008,"August",1,2,"Poland",22229,"sale","P29","burgundy","bottom left","profile",33,"no",2
2008,"April",4,18,"Poland",1339,"sale","P39","white","top left","en face",43,"yes",3
2008,"June",13,2,"United_Kingdom",14208,"sale","P13","brown","bottom in the middle","en face",38,"yes",1
2008,"May",13,1,"Poland",8928,"blouses","C2","red","top left","en face",43,"yes",1
2008,"June",7,4,"Poland",13329,"trousers","A30","grey","bottom left","en face",38,"no",2
2008,"August",9,79,"Czech_Republic",23383,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"May",6,9,"Poland",7679,"trousers","A14","blue","bottom in the middle","en face",60,"yes",1
2008,"April",9,1,"Poland",2581,"skirts","B13","red","bottom in the middle","profile",62,"yes",1
2008,"April",18,18,"Belgium",4423,"sale","P38","of many colors","top left","en face",33,"no",3
2008,"April",26,14,"Poland",6086,"sale","P49","white","bottom in the middle","en face",33,"no",3
2008,"June",3,5,"Poland",12545,"trousers","A11","blue","bottom left","en face",62,"yes",1
2008,"June",4,23,"Poland",12853,"sale","P49","white","bottom in the middle","en face",33,"no",3
2008,"April",10,15,"Poland",2882,"sale","P72","white","bottom right","en face",33,"no",4
2008,"April",2,1,"Czech_Republic",788,"trousers","A2","blue","top left","en face",43,"no",1
2008,"April",1,11,"Poland",220,"trousers","A11","blue","bottom left","en face",62,"yes",1
2008,"May",10,43,"Czech_Republic",8512,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"April",1,9,"Poland",301,"blouses","C3","grey","top left","profile",23,"no",1
2008,"June",18,78,"Lithuania",15005,"trousers","A6","blue","top in the middle","en face",43,"no",1
2008,"July",3,5,"Poland",17392,"sale","P1","blue","top left","en face",38,"yes",1
2008,"April",1,5,"Poland",130,"sale","P39","white","top left","en face",43,"yes",3
2008,"August",7,4,"Poland",23138,"trousers","A5","blue","top in the middle","en face",43,"no",1
2008,"May",1,11,"Czech_Republic",6978,"skirts","B20","navy blue","top left","en face",43,"no",2
2008,"July",31,5,"Poland",22030,"blouses","C50","of many colors","bottom in the middle","profile",20,"no",3
2008,"April",18,9,"Poland",4547,"trousers","A21","beige","top left","en face",62,"yes",2
2008,"April",24,11,"Poland",5794,"blouses","C12","white","bottom left","en face",43,"yes",1
2008,"April",2,13,"Poland",909,"sale","P15","brown","bottom in the middle","profile",38,"yes",1
2008,"July",27,4,"Poland",21353,"trousers","A17","black","bottom right","en face",62,"yes",1
2008,"July",14,21,"Poland",19229,"sale","P25","black","top right","profile",43,"yes",2
2008,"June",19,1,"Poland",15208,"skirts","B21","red","top left","en face",67,"yes",2
2008,"June",30,3,"Poland",17006,"trousers","A40","brown","top in the middle","profile",38,"no",3
2008,"June",12,23,"Lithuania",14061,"skirts","B13","red","bottom in the middle","profile",62,"yes",1
2008,"April",6,2,"Czech_Republic",1874,"blouses","C11","green","bottom left","en face",33,"no",1
2008,"July",25,4,"Poland",21184,"skirts","B8","brown","top right","profile",52,"yes",1
2008,"May",30,5,"Poland",12021,"blouses","C11","green","bottom left","en face",33,"no",1
2008,"July",26,5,"Poland",21247,"skirts","B10","black","bottom left","en face",67,"yes",1
2008,"April",5,1,"Poland",1525,"sale","P6","black","top in the middle","en face",43,"yes",1
2008,"July",6,2,"Poland",17877,"blouses","C16","violet","bottom right","en face",28,"no",1
2008,"April",16,1,"United_Kingdom",4174,"trousers","A2","blue","top left","en face",43,"no",1
2008,"April",2,10,"Netherlands",542,"blouses","C35","of many colors","bottom right","en face",50,"yes",2
2008,"June",17,3,"Poland",14959,"blouses","C56","grey","top left","profile",57,"yes",4
2008,"April",1,22,"Ireland",15,"blouses","C35","of many colors","bottom right","en face",50,"yes",2
2008,"July",23,7,"Poland",20773,"blouses","C24","red","top in the middle","en face",33,"no",2
2008,"May",17,41,"Poland",9730,"trousers","A37","black","top left","en face",62,"yes",3
2008,"April",1,1,"Poland",19,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"April",19,3,"Poland",4659,"skirts","B31","of many colors","bottom in the middle","en face",57,"yes",2
2008,"May",12,5,"Czech_Republic",8704,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"August",5,8,"Poland",22711,"trousers","A7","blue","top right","en face",43,"no",1
2008,"July",16,5,"Poland",19510,"skirts","B6","black","top in the middle","en face",52,"yes",1
2008,"May",8,10,"Poland",8211,"trousers","A35","white","bottom right","profile",33,"no",2
2008,"April",27,7,"Czech_Republic",6138,"trousers","A7","blue","top right","en face",43,"no",1
2008,"July",24,14,"Poland",20946,"sale","P33","of many colors","bottom in the middle","en face",43,"yes",2
2008,"April",5,6,"Poland",1577,"trousers","A40","brown","top in the middle","profile",38,"no",3
2008,"May",13,3,"Poland",8927,"trousers","A4","blue","top in the middle","profile",38,"no",1
2008,"July",14,5,"Poland",19134,"skirts","B26","violet","top right","en face",57,"yes",2
2008,"May",27,68,"Poland",11506,"skirts","B23","green","top in the middle","en face",38,"no",2
2008,"April",5,2,"Poland",1624,"skirts","B17","grey","bottom right","profile",38,"no",1
2008,"May",11,13,"Poland",8521,"sale","P36","black","bottom right","en face",43,"yes",2
2008,"July",16,4,"Poland",19495,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"June",15,5,"Czech_Republic",14556,"blouses","C54","white","bottom right","en face",57,"yes",3
2008,"April",28,5,"Czech_Republic",6507,"blouses","C1","brown","top left","profile",28,"no",1
2008,"May",31,11,"Poland",12146,"skirts","B28","of many colors","bottom left","en face",38,"no",2
2008,"June",27,4,"Poland",16446,"sale","P35","brown","bottom right","en face",28,"no",2
2008,"May",6,4,"Poland",7804,"trousers","A1","navy blue","top left","en face",28,"no",1
2008,"June",16,4,"Poland",14741,"trousers","A41","brown","top in the middle","en face",43,"no",3
2008,"April",21,9,"Poland",5204,"sale","P15","brown","bottom in the middle","profile",38,"yes",1
2008,"April",1,2,"Poland",251,"skirts","B24","pink","top in the middle","en face",57,"yes",2
2008,"July",16,7,"Czech_Republic",19514,"skirts","B21","red","top left","en face",67,"yes",2
2008,"April",2,6,"Poland",606,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"April",16,7,"Poland",4133,"skirts","B16","red","bottom right","en face",52,"yes",1
2008,"May",20,6,"Poland",10152,"trousers","A31","grey","bottom in the middle","profile",62,"yes",2
2008,"June",13,3,"Poland",14270,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"May",27,2,"Poland",11396,"blouses","C41","violet","top in the middle","en face",28,"no",3
2008,"August",6,1,"Poland",23032,"skirts","B8","brown","top right","profile",52,"yes",1
2008,"August",6,6,"Poland",22979,"sale","P2","blue","top left","en face",28,"no",1
2008,"June",3,1,"Poland",12686,"trousers","A25","beige","top right","en face",38,"no",2
2008,"April",29,53,"Poland",6592,"sale","P39","white","top left","en face",43,"yes",3
2008,"August",12,20,"Poland",23962,"sale","P18","black","bottom right","en face",28,"no",1
2008,"May",23,7,"Poland",10706,"skirts","B21","red","top left","en face",67,"yes",2
2008,"July",30,2,"Poland",21876,"trousers","A2","blue","top left","en face",43,"no",1
2008,"May",29,33,"Poland",11887,"trousers","A31","grey","bottom in the middle","profile",62,"yes",2
2008,"August",7,15,"Poland",23082,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"August",6,6,"Poland",22892,"blouses","C12","white","bottom left","en face",43,"yes",1
2008,"April",6,11,"Poland",1802,"blouses","C4","brown","top in the middle","en face",48,"yes",1
2008,"May",15,4,"Czech_Republic",9392,"skirts","B10","black","bottom left","en face",67,"yes",1
2008,"April",30,4,"Ireland",6742,"trousers","A21","beige","top left","en face",62,"yes",2
2008,"July",13,2,"net(*.net)",19082,"skirts","B4","olive","top in the middle","en face",52,"yes",1
2008,"June",30,1,"Poland",16919,"trousers","A9","blue","top right","en face",82,"yes",1
2008,"May",29,8,"Poland",11717,"trousers","A33","beige","bottom in the middle","en face",38,"no",2
2008,"April",10,8,"Poland",2766,"trousers","A20","black","top left","profile",38,"no",2
2008,"July",7,3,"Poland",18023,"skirts","B5","white","top in the middle","profile",52,"yes",1
2008,"June",16,9,"Poland",14689,"skirts","B11","black","bottom left","en face",43,"no",1
2008,"July",10,8,"Poland",18544,"blouses","C32","black","bottom in the middle","en face",33,"no",2
2008,"July",9,3,"Poland",18468,"skirts","B15","of many colors","bottom in the middle","en face",38,"no",1
2008,"July",17,10,"Poland",19773,"sale","P82","grey","bottom left","profile",48,"yes",5
2008,"June",17,3,"Lithuania",14809,"trousers","A26","black","top right","en face",38,"no",2
2008,"June",17,2,"Czech_Republic",14939,"trousers","A6","blue","top in the middle","en face",43,"no",1
2008,"April",24,15,"Poland",5686,"blouses","C1","brown","top left","profile",28,"no",1
2008,"June",28,1,"Lithuania",16634,"trousers","A4","blue","top in the middle","profile",38,"no",1
2008,"July",24,1,"Poland",20993,"skirts","B12","black","bottom left","en face",38,"no",1
2008,"July",18,21,"Poland",19917,"sale","P78","white","top in the middle","profile",48,"yes",5
2008,"June",9,8,"Poland",13523,"skirts","B23","green","top in the middle","en face",38,"no",2
2008,"June",26,1,"Poland",16334,"sale","P4","brown","top in the middle","en face",38,"yes",1
2008,"May",23,7,"Poland",10724,"sale","P39","white","top left","en face",43,"yes",3
2008,"May",9,2,"Poland",8298,"sale","P50","grey","bottom in the middle","profile",33,"no",3
2008,"August",8,43,"Poland",23329,"trousers","A2","blue","top left","en face",43,"no",1
2008,"July",22,7,"Czech_Republic",20634,"blouses","C34","green","bottom right","en face",48,"yes",2
2008,"June",21,5,"Czech_Republic",15573,"trousers","A2","blue","top left","en face",43,"no",1
2008,"April",1,3,"Poland",216,"trousers","A17","black","bottom right","en face",62,"yes",1
2008,"June",30,6,"Poland",16966,"trousers","A15","white","bottom in the middle","profile",33,"no",1
2008,"May",19,7,"Poland",10002,"sale","P39","white","top left","en face",43,"yes",3
2008,"July",23,4,"Poland",20830,"sale","P33","of many colors","bottom in the middle","en face",43,"yes",2
2008,"May",11,3,"Czech_Republic",8543,"trousers","A5","blue","top in the middle","en face",43,"no",1
2008,"August",9,6,"Poland",23480,"blouses","C2","red","top left","en face",43,"yes",1
2008,"April",18,4,"Poland",4420,"trousers","A5","blue","top in the middle","en face",43,"no",1
2008,"April",20,7,"Poland",4811,"skirts","B10","black","bottom left","en face",67,"yes",1
2008,"April",1,14,"Poland",146,"blouses","C7","violet","top right","en face",48,"yes",1
2008,"June",20,13,"Poland",15390,"blouses","C38","violet","top left","en face",38,"no",3
2008,"April",21,2,"Poland",5040,"sale","P55","white","top left","profile",33,"no",4
2008,"April",9,7,"net(*.net)",2632,"blouses","C5","pink","top in the middle","en face",48,"yes",1
2008,"April",29,5,"Poland",6661,"sale","P27","grey","top right","profile",33,"no",2
2008,"July",16,6,"Lithuania",19499,"skirts","B6","black","top in the middle","en face",52,"yes",1
2008,"May",8,10,"Poland",8136,"skirts","B31","of many colors","bottom in the middle","en face",57,"yes",2
2008,"July",14,6,"Poland",19103,"skirts","B14","black","bottom in the middle","en face",62,"yes",1
2008,"May",12,12,"Poland",8838,"skirts","B24","pink","top in the middle","en face",57,"yes",2
2008,"July",5,4,"Poland",17709,"skirts","B34","black","bottom right","en face",48,"no",2
2008,"April",22,6,"Poland",5384,"trousers","A42","grey","top in the middle","en face",28,"no",3
2008,"August",5,1,"Poland",22794,"blouses","C15","grey","bottom in the middle","en face",33,"no",1
2008,"June",3,5,"Poland",12670,"blouses","C49","brown","bottom in the middle","profile",26,"no",3
2008,"April",11,1,"Poland",3121,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"June",12,9,"Poland",14188,"blouses","C55","violet","top left","en face",48,"yes",4
2008,"May",18,7,"Poland",9807,"sale","P48","of many colors","bottom left","profile",33,"no",3
2008,"April",2,4,"Poland",480,"skirts","B10","black","bottom left","en face",67,"yes",1
2008,"April",21,1,"Poland",5069,"skirts","B1","brown","top left","en face",57,"yes",1
2008,"June",27,8,"Poland",16484,"skirts","B1","brown","top left","en face",57,"yes",1
2008,"June",29,2,"Poland",16834,"sale","P61","beige","top right","profile",28,"no",4
2008,"April",5,1,"Poland",1522,"trousers","A11","blue","bottom left","en face",62,"yes",1
2008,"June",9,3,"Poland",13522,"blouses","C11","green","bottom left","en face",33,"no",1
2008,"July",15,2,"Poland",19342,"skirts","B11","black","bottom left","en face",43,"no",1
2008,"July",17,41,"Poland",19700,"blouses","C37","black","top left","en face",43,"yes",3
2008,"August",5,6,"Poland",22812,"sale","P12","brown","bottom left","en face",33,"no",1
2008,"July",18,4,"Poland",19883,"trousers","A18","brown","bottom right","en face",38,"no",1
2008,"June",8,4,"Poland",13482,"trousers","A37","black","top left","en face",62,"yes",3
2008,"May",4,16,"Poland",7378,"trousers","A1","navy blue","top left","en face",28,"no",1
2008,"April",5,27,"Poland",1610,"sale","P41","of many colors","top in the middle","profile",43,"yes",3
2008,"August",3,10,"Poland",22374,"trousers","A11","blue","bottom left","en face",62,"yes",1
2008,"May",1,74,"Poland",7080,"blouses","C5","pink","top in the middle","en face",48,"yes",1
2008,"April",16,3,"Poland",4172,"trousers","A7","blue","top right","en face",43,"no",1
2008,"June",24,37,"Poland",15940,"trousers","A10","blue","bottom left","en face",38,"no",1
2008,"April",2,3,"Czech_Republic",537,"trousers","A30","grey","bottom left","en face",38,"no",2
2008,"April",9,7,"Poland",2550,"trousers","A31","grey","bottom in the middle","profile",62,"yes",2
2008,"May",29,5,"Ireland",11714,"sale","P4","brown","top in the middle","en face",38,"yes",1
2008,"August",12,4,"Poland",23937,"sale","P4","brown","top in the middle","en face",38,"yes",1
2008,"July",2,15,"Poland",17250,"blouses","C5","pink","top in the middle","en face",48,"yes",1
2008,"May",11,34,"Poland",8558,"blouses","C17","white","bottom right","en face",48,"yes",1
2008,"May",3,7,"Poland",7257,"sale","P11","brown","bottom left","profile",38,"yes",1
2008,"April",21,12,"Poland",5118,"blouses","C17","white","bottom right","en face",48,"yes",1
2008,"April",15,5,"Lithuania",3760,"trousers","A5","blue","top in the middle","en face",43,"no",1
2008,"July",21,26,"Poland",20402,"trousers","A26","black","top right","en face",38,"no",2
2008,"July",8,9,"Poland",18113,"trousers","A8","blue","top right","en face",62,"yes",1
2008,"July",2,6,"Poland",17342,"sale","P27","grey","top right","profile",33,"no",2
2008,"April",28,15,"Poland",6428,"sale","P30","brown","bottom left","en face",33,"no",2
2008,"July",7,15,"Poland",18013,"blouses","C55","violet","top left","en face",48,"yes",4
